county,team,pop
39121,SWE,0
39121,SUI,0
39121,VNM,0
39121,ZMB,48
42079,ARG,44
42079,AUS,12
42079,BRA,64
42079,CAN,294
42079,CHN,297
42079,COL,594
42079,CRC,0
42079,DEN,0
42079,ENG,170
42079,FRA,8
42079,GER,370
42079,HTI,53
42079,ITA,282
42079,JAM,448
42079,JPN,62
42079,KOR,309
42079,MAR,22
42079,NED,49
42079,NZL,15
42079,NGA,30
42079,NOW,21
42079,PAN,112
42079,PHL,424
42079,POR,43
42079,IRL,106
42079,ZAF,0
42079,ESP,196
42079,SWE,10
42079,SUI,0
42079,VNM,247
42079,ZMB,1171
54031,ARG,0
54031,AUS,0
54031,BRA,0
54031,CAN,0
54031,CHN,0
54031,COL,0
54031,CRC,0
54031,DEN,0
54031,ENG,0
54031,FRA,0
54031,GER,0
54031,HTI,0
54031,ITA,14
54031,JAM,43
54031,JPN,0
54031,KOR,0
54031,MAR,0
54031,NED,1
54031,NZL,0
54031,NGA,0
54031,NOW,0
54031,PAN,0
54031,PHL,0
54031,POR,0
54031,IRL,0
54031,ZAF,0
54031,ESP,0
54031,SWE,0
54031,SUI,0
54031,VNM,0
54031,ZMB,65
13281,ARG,0
13281,AUS,0
13281,BRA,8
13281,CAN,15
13281,CHN,2
13281,COL,11
13281,CRC,0
13281,DEN,0
13281,ENG,45
13281,FRA,0
13281,GER,17
13281,HTI,0
13281,ITA,0
13281,JAM,0
13281,JPN,0
13281,KOR,14
13281,MAR,0
13281,NED,0
13281,NZL,0
13281,NGA,0
13281,NOW,0
13281,PAN,0
13281,PHL,0
13281,POR,0
13281,IRL,0
13281,ZAF,0
13281,ESP,0
13281,SWE,0
13281,SUI,10
13281,VNM,0
13281,ZMB,56
18095,ARG,0
18095,AUS,0
18095,BRA,8
18095,CAN,59
18095,CHN,60
18095,COL,27
18095,CRC,0
18095,DEN,13
18095,ENG,20
18095,FRA,0
18095,GER,64
18095,HTI,10
18095,ITA,10
18095,JAM,0
18095,JPN,7
18095,KOR,37
18095,MAR,0
18095,NED,4
18095,NZL,0
18095,NGA,0
18095,NOW,0
18095,PAN,12
18095,PHL,25
18095,POR,0
18095,IRL,0
18095,ZAF,21
18095,ESP,0
18095,SWE,0
18095,SUI,0
18095,VNM,134
18095,ZMB,527
51053,ARG,0
51053,AUS,0
51053,BRA,0
51053,CAN,28
51053,CHN,15
51053,COL,10
51053,CRC,0
51053,DEN,0
51053,ENG,0
51053,FRA,0
51053,GER,176
51053,HTI,0
51053,ITA,0
51053,JAM,0
51053,JPN,0
51053,KOR,16
51053,MAR,0
51053,NED,0
51053,NZL,0
51053,NGA,0
51053,NOW,0
51053,PAN,0
51053,PHL,38
51053,POR,0
51053,IRL,0
51053,ZAF,0
51053,ESP,10
51053,SWE,0
51053,SUI,0
51053,VNM,14
51053,ZMB,123
13143,ARG,0
13143,AUS,5
13143,BRA,0
13143,CAN,50
13143,CHN,109
13143,COL,0
13143,CRC,0
13143,DEN,0
13143,ENG,0
13143,FRA,0
13143,GER,14
13143,HTI,0
13143,ITA,0
13143,JAM,5
13143,JPN,10
13143,KOR,0
13143,MAR,0
13143,NED,0
13143,NZL,0
13143,NGA,0
13143,NOW,0
13143,PAN,0
13143,PHL,42
13143,POR,0
13143,IRL,0
13143,ZAF,0
13143,ESP,0
13143,SWE,11
13143,SUI,0
13143,VNM,0
13143,ZMB,124
29003,ARG,0
29003,AUS,0
29003,BRA,2
29003,CAN,1
29003,CHN,4
29003,COL,5
29003,CRC,10
29003,DEN,0
29003,ENG,6
29003,FRA,0
29003,GER,2
29003,HTI,0
29003,ITA,0
29003,JAM,0
29003,JPN,1
29003,KOR,0
29003,MAR,0
29003,NED,0
29003,NZL,0
29003,NGA,0
29003,NOW,0
29003,PAN,0
29003,PHL,0
29003,POR,0
29003,IRL,0
29003,ZAF,0
29003,ESP,0
29003,SWE,0
29003,SUI,0
29003,VNM,0
29003,ZMB,65
42025,ARG,0
42025,AUS,0
42025,BRA,0
42025,CAN,84
42025,CHN,51
42025,COL,81
42025,CRC,6
42025,DEN,0
42025,ENG,58
42025,FRA,0
42025,GER,100
42025,HTI,15
42025,ITA,106
42025,JAM,84
42025,JPN,0
42025,KOR,17
42025,MAR,0
42025,NED,16
42025,NZL,0
42025,NGA,0
42025,NOW,42
42025,PAN,0
42025,PHL,73
42025,POR,0
42025,IRL,0
42025,ZAF,0
42025,ESP,22
42025,SWE,0
42025,SUI,1
42025,VNM,7
42025,ZMB,202
24029,ARG,0
24029,AUS,0
24029,BRA,0
24029,CAN,3
24029,CHN,42
24029,COL,0
24029,CRC,0
24029,DEN,0
24029,ENG,56
24029,FRA,4
24029,GER,24
24029,HTI,0
24029,ITA,0
24029,JAM,0
24029,JPN,0
24029,KOR,1
24029,MAR,0
24029,NED,45
24029,NZL,0
24029,NGA,0
24029,NOW,0
24029,PAN,0
24029,PHL,0
24029,POR,0
24029,IRL,0
24029,ZAF,0
24029,ESP,0
24029,SWE,58
24029,SUI,0
24029,VNM,0
24029,ZMB,84
38007,ARG,0
38007,AUS,0
38007,BRA,0
38007,CAN,0
38007,CHN,0
38007,COL,0
38007,CRC,0
38007,DEN,0
38007,ENG,0
38007,FRA,0
38007,GER,0
38007,HTI,0
38007,ITA,0
38007,JAM,0
38007,JPN,0
38007,KOR,0
38007,MAR,0
38007,NED,0
38007,NZL,0
38007,NGA,0
38007,NOW,0
38007,PAN,0
38007,PHL,0
38007,POR,0
38007,IRL,0
38007,ZAF,5
38007,ESP,0
38007,SWE,0
38007,SUI,0
38007,VNM,0
38007,ZMB,10
48497,ARG,43
48497,AUS,0
48497,BRA,0
48497,CAN,38
48497,CHN,39
48497,COL,23
48497,CRC,0
48497,DEN,0
48497,ENG,25
48497,FRA,0
48497,GER,56
48497,HTI,0
48497,ITA,5
48497,JAM,0
48497,JPN,20
48497,KOR,0
48497,MAR,0
48497,NED,4
48497,NZL,0
48497,NGA,0
48497,NOW,0
48497,PAN,0
48497,PHL,92
48497,POR,0
48497,IRL,0
48497,ZAF,3
48497,ESP,4
48497,SWE,0
48497,SUI,6
48497,VNM,69
48497,ZMB,270
19125,ARG,9
19125,AUS,0
19125,BRA,8
19125,CAN,62
19125,CHN,13
19125,COL,0
19125,CRC,0
19125,DEN,0
19125,ENG,13
19125,FRA,0
19125,GER,37
19125,HTI,0
19125,ITA,0
19125,JAM,0
19125,JPN,0
19125,KOR,47
19125,MAR,0
19125,NED,71
19125,NZL,8
19125,NGA,0
19125,NOW,0
19125,PAN,0
19125,PHL,39
19125,POR,0
19125,IRL,0
19125,ZAF,0
19125,ESP,15
19125,SWE,6
19125,SUI,0
19125,VNM,0
19125,ZMB,100
12059,ARG,0
12059,AUS,5
12059,BRA,2
12059,CAN,5
12059,CHN,0
12059,COL,31
12059,CRC,0
12059,DEN,0
12059,ENG,0
12059,FRA,0
12059,GER,22
12059,HTI,11
12059,ITA,0
12059,JAM,17
12059,JPN,0
12059,KOR,0
12059,MAR,0
12059,NED,0
12059,NZL,0
12059,NGA,0
12059,NOW,0
12059,PAN,0
12059,PHL,0
12059,POR,35
12059,IRL,0
12059,ZAF,0
12059,ESP,0
12059,SWE,0
12059,SUI,0
12059,VNM,53
12059,ZMB,105
17061,ARG,0
17061,AUS,0
17061,BRA,0
17061,CAN,0
17061,CHN,1
17061,COL,0
17061,CRC,0
17061,DEN,0
17061,ENG,0
17061,FRA,0
17061,GER,14
17061,HTI,0
17061,ITA,1
17061,JAM,0
17061,JPN,0
17061,KOR,0
17061,MAR,0
17061,NED,0
17061,NZL,0
17061,NGA,0
17061,NOW,0
17061,PAN,0
17061,PHL,0
17061,POR,0
17061,IRL,0
17061,ZAF,0
17061,ESP,0
17061,SWE,0
17061,SUI,0
17061,VNM,0
17061,ZMB,60
12101,ARG,283
12101,AUS,78
12101,BRA,1098
12101,CAN,3757
12101,CHN,1896
12101,COL,5098
12101,CRC,419
12101,DEN,85
12101,ENG,983
12101,FRA,386
12101,GER,1434
12101,HTI,752
12101,ITA,845
12101,JAM,2145
12101,JPN,101
12101,KOR,392
12101,MAR,419
12101,NED,147
12101,NZL,9
12101,NGA,64
12101,NOW,58
12101,PAN,578
12101,PHL,2439
12101,POR,212
12101,IRL,272
12101,ZAF,237
12101,ESP,163
12101,SWE,35
12101,SUI,21
12101,VNM,1464
12101,ZMB,2211
12121,ARG,0
12121,AUS,0
12121,BRA,62
12121,CAN,27
12121,CHN,79
12121,COL,74
12121,CRC,0
12121,DEN,0
12121,ENG,0
12121,FRA,0
12121,GER,17
12121,HTI,0
12121,ITA,16
12121,JAM,2
12121,JPN,0
12121,KOR,0
12121,MAR,0
12121,NED,0
12121,NZL,0
12121,NGA,0
12121,NOW,9
12121,PAN,0
12121,PHL,45
12121,POR,46
12121,IRL,0
12121,ZAF,0
12121,ESP,0
12121,SWE,0
12121,SUI,0
12121,VNM,0
12121,ZMB,177
12111,ARG,278
12111,AUS,27
12111,BRA,1850
12111,CAN,2060
12111,CHN,425
12111,COL,2161
12111,CRC,278
12111,DEN,7
12111,ENG,631
12111,FRA,193
12111,GER,626
12111,HTI,9071
12111,ITA,555
12111,JAM,7286
12111,JPN,292
12111,KOR,300
12111,MAR,97
12111,NED,113
12111,NZL,10
12111,NGA,102
12111,NOW,41
12111,PAN,195
12111,PHL,1922
12111,POR,532
12111,IRL,189
12111,ZAF,284
12111,ESP,181
12111,SWE,64
12111,SUI,36
12111,VNM,493
12111,ZMB,1198
21099,ARG,0
21099,AUS,0
21099,BRA,0
21099,CAN,0
21099,CHN,56
21099,COL,0
21099,CRC,0
21099,DEN,23
21099,ENG,0
21099,FRA,0
21099,GER,17
21099,HTI,0
21099,ITA,0
21099,JAM,0
21099,JPN,0
21099,KOR,19
21099,MAR,0
21099,NED,0
21099,NZL,0
21099,NGA,0
21099,NOW,0
21099,PAN,0
21099,PHL,35
21099,POR,0
21099,IRL,0
21099,ZAF,0
21099,ESP,0
21099,SWE,0
21099,SUI,0
21099,VNM,0
21099,ZMB,72
01017,ARG,0
01017,AUS,0
01017,BRA,31
01017,CAN,0
01017,CHN,0
01017,COL,0
01017,CRC,0
01017,DEN,0
01017,ENG,0
01017,FRA,0
01017,GER,2
01017,HTI,0
01017,ITA,0
01017,JAM,14
01017,JPN,2
01017,KOR,40
01017,MAR,0
01017,NED,0
01017,NZL,0
01017,NGA,9
01017,NOW,0
01017,PAN,0
01017,PHL,0
01017,POR,0
01017,IRL,0
01017,ZAF,0
01017,ESP,0
01017,SWE,0
01017,SUI,0
01017,VNM,0
01017,ZMB,117
36047,ARG,2498
36047,AUS,2975
36047,BRA,3302
36047,CAN,8153
36047,CHN,134856
36047,COL,8859
36047,CRC,1974
36047,DEN,570
36047,ENG,4385
36047,FRA,6350
36047,GER,4617
36047,HTI,50842
36047,ITA,11657
36047,JAM,64156
36047,JPN,3426
36047,KOR,5433
36047,MAR,2904
36047,NED,1067
36047,NZL,403
36047,NGA,7353
36047,NOW,372
36047,PAN,7796
36047,PHL,6121
36047,POR,301
36047,IRL,1734
36047,ZAF,1280
36047,ESP,2103
36047,SWE,992
36047,SUI,745
36047,VNM,3903
36047,ZMB,11212
05137,ARG,0
05137,AUS,0
05137,BRA,0
05137,CAN,2
05137,CHN,4
05137,COL,0
05137,CRC,0
05137,DEN,0
05137,ENG,0
05137,FRA,0
05137,GER,0
05137,HTI,0
05137,ITA,0
05137,JAM,0
05137,JPN,0
05137,KOR,0
05137,MAR,0
05137,NED,13
05137,NZL,0
05137,NGA,0
05137,NOW,0
05137,PAN,0
05137,PHL,17
05137,POR,0
05137,IRL,0
05137,ZAF,0
05137,ESP,0
05137,SWE,0
05137,SUI,0
05137,VNM,0
05137,ZMB,52
47113,ARG,23
47113,AUS,0
47113,BRA,24
47113,CAN,37
47113,CHN,86
47113,COL,15
47113,CRC,0
47113,DEN,0
47113,ENG,77
47113,FRA,0
47113,GER,66
47113,HTI,19
47113,ITA,4
47113,JAM,0
47113,JPN,36
47113,KOR,54
47113,MAR,0
47113,NED,6
47113,NZL,0
47113,NGA,54
47113,NOW,0
47113,PAN,42
47113,PHL,206
47113,POR,0
47113,IRL,0
47113,ZAF,0
47113,ESP,0
47113,SWE,0
47113,SUI,0
47113,VNM,153
47113,ZMB,427
21067,ARG,148
21067,AUS,25
21067,BRA,146
21067,CAN,555
21067,CHN,2635
21067,COL,276
21067,CRC,72
21067,DEN,0
21067,ENG,422
21067,FRA,201
21067,GER,449
21067,HTI,201
21067,ITA,164
21067,JAM,221
21067,JPN,842
21067,KOR,712
21067,MAR,26
21067,NED,37
21067,NZL,48
21067,NGA,726
21067,NOW,52
21067,PAN,180
21067,PHL,351
21067,POR,0
21067,IRL,258
21067,ZAF,152
21067,ESP,31
21067,SWE,140
21067,SUI,26
21067,VNM,354
21067,ZMB,1159
22039,ARG,0
22039,AUS,0
22039,BRA,54
22039,CAN,10
22039,CHN,0
22039,COL,22
22039,CRC,0
22039,DEN,0
22039,ENG,0
22039,FRA,0
22039,GER,0
22039,HTI,10
22039,ITA,0
22039,JAM,0
22039,JPN,0
22039,KOR,0
22039,MAR,70
22039,NED,0
22039,NZL,0
22039,NGA,5
22039,NOW,0
22039,PAN,0
22039,PHL,0
22039,POR,0
22039,IRL,0
22039,ZAF,0
22039,ESP,0
22039,SWE,0
22039,SUI,0
22039,VNM,1
22039,ZMB,154
13235,ARG,0
13235,AUS,0
13235,BRA,0
13235,CAN,0
13235,CHN,0
13235,COL,0
13235,CRC,0
13235,DEN,0
13235,ENG,2
13235,FRA,0
13235,GER,7
13235,HTI,0
13235,ITA,0
13235,JAM,39
13235,JPN,35
13235,KOR,7
13235,MAR,0
13235,NED,0
13235,NZL,0
13235,NGA,10
13235,NOW,0
13235,PAN,0
13235,PHL,20
13235,POR,0
13235,IRL,0
13235,ZAF,0
13235,ESP,9
13235,SWE,0
13235,SUI,0
13235,VNM,0
13235,ZMB,56
48203,ARG,14
48203,AUS,0
48203,BRA,5
48203,CAN,16
48203,CHN,79
48203,COL,134
48203,CRC,0
48203,DEN,0
48203,ENG,11
48203,FRA,0
48203,GER,3
48203,HTI,0
48203,ITA,0
48203,JAM,31
48203,JPN,0
48203,KOR,86
48203,MAR,0
48203,NED,11
48203,NZL,0
48203,NGA,31
48203,NOW,0
48203,PAN,0
48203,PHL,37
48203,POR,0
48203,IRL,0
48203,ZAF,115
48203,ESP,0
48203,SWE,0
48203,SUI,0
48203,VNM,37
48203,ZMB,264
12115,ARG,297
12115,AUS,191
12115,BRA,664
12115,CAN,4242
12115,CHN,1419
12115,COL,1492
12115,CRC,36
12115,DEN,58
12115,ENG,1602
12115,FRA,559
12115,GER,3164
12115,HTI,813
12115,ITA,1199
12115,JAM,908
12115,JPN,184
12115,KOR,374
12115,MAR,88
12115,NED,350
12115,NZL,19
12115,NGA,10
12115,NOW,65
12115,PAN,49
12115,PHL,905
12115,POR,434
12115,IRL,297
12115,ZAF,332
12115,ESP,247
12115,SWE,520
12115,SUI,123
12115,VNM,1009
12115,ZMB,1981
46101,ARG,0
46101,AUS,0
46101,BRA,0
46101,CAN,2
46101,CHN,0
46101,COL,0
46101,CRC,0
46101,DEN,0
46101,ENG,0
46101,FRA,0
46101,GER,0
46101,HTI,0
46101,ITA,4
46101,JAM,0
46101,JPN,0
46101,KOR,0
46101,MAR,0
46101,NED,0
46101,NZL,0
46101,NGA,0
46101,NOW,0
46101,PAN,0
46101,PHL,79
46101,POR,0
46101,IRL,0
46101,ZAF,0
46101,ESP,0
46101,SWE,0
46101,SUI,0
46101,VNM,7
46101,ZMB,20
20079,ARG,1
20079,AUS,0
20079,BRA,0
20079,CAN,75
20079,CHN,13
20079,COL,0
20079,CRC,0
20079,DEN,0
20079,ENG,12
20079,FRA,0
20079,GER,138
20079,HTI,0
20079,ITA,54
20079,JAM,0
20079,JPN,9
20079,KOR,40
20079,MAR,0
20079,NED,3
20079,NZL,0
20079,NGA,0
20079,NOW,0
20079,PAN,19
20079,PHL,131
20079,POR,0
20079,IRL,0
20079,ZAF,0
20079,ESP,0
20079,SWE,0
20079,SUI,0
20079,VNM,0
20079,ZMB,97
19039,ARG,0
19039,AUS,0
19039,BRA,0
19039,CAN,0
19039,CHN,0
19039,COL,0
19039,CRC,0
19039,DEN,3
19039,ENG,0
19039,FRA,0
19039,GER,28
19039,HTI,0
19039,ITA,0
19039,JAM,0
19039,JPN,2
19039,KOR,0
19039,MAR,0
19039,NED,0
19039,NZL,0
19039,NGA,0
19039,NOW,0
19039,PAN,0
19039,PHL,6
19039,POR,0
19039,IRL,0
19039,ZAF,0
19039,ESP,0
19039,SWE,0
19039,SUI,0
19039,VNM,0
19039,ZMB,35
48289,ARG,0
48289,AUS,0
48289,BRA,0
48289,CAN,0
48289,CHN,2
48289,COL,0
48289,CRC,0
48289,DEN,11
48289,ENG,0
48289,FRA,0
48289,GER,55
48289,HTI,0
48289,ITA,0
48289,JAM,0
48289,JPN,0
48289,KOR,0
48289,MAR,0
48289,NED,3
48289,NZL,0
48289,NGA,0
48289,NOW,2
48289,PAN,0
48289,PHL,1
48289,POR,0
48289,IRL,0
48289,ZAF,0
48289,ESP,0
48289,SWE,0
48289,SUI,0
48289,VNM,0
48289,ZMB,90
41059,ARG,8
41059,AUS,6
41059,BRA,30
41059,CAN,112
41059,CHN,15
41059,COL,16
41059,CRC,18
41059,DEN,0
41059,ENG,34
41059,FRA,18
41059,GER,56
41059,HTI,0
41059,ITA,0
41059,JAM,0
41059,JPN,87
41059,KOR,76
41059,MAR,0
41059,NED,7
41059,NZL,8
41059,NGA,0
41059,NOW,0
41059,PAN,0
41059,PHL,12
41059,POR,4
41059,IRL,0
41059,ZAF,0
41059,ESP,4
41059,SWE,0
41059,SUI,0
41059,VNM,50
41059,ZMB,270
50011,ARG,12
50011,AUS,0
50011,BRA,0
50011,CAN,564
50011,CHN,10
50011,COL,3
50011,CRC,0
50011,DEN,3
50011,ENG,14
50011,FRA,0
50011,GER,32
50011,HTI,5
50011,ITA,36
50011,JAM,21
50011,JPN,0
50011,KOR,133
50011,MAR,0
50011,NED,0
50011,NZL,0
50011,NGA,0
50011,NOW,0
50011,PAN,0
50011,PHL,101
50011,POR,6
50011,IRL,8
50011,ZAF,0
50011,ESP,0
50011,SWE,0
50011,SUI,0
50011,VNM,0
50011,ZMB,122
18127,ARG,3
18127,AUS,0
18127,BRA,54
18127,CAN,247
18127,CHN,487
18127,COL,13
18127,CRC,0
18127,DEN,0
18127,ENG,73
18127,FRA,29
18127,GER,48
18127,HTI,0
18127,ITA,116
18127,JAM,43
18127,JPN,40
18127,KOR,141
18127,MAR,0
18127,NED,6
18127,NZL,0
18127,NGA,34
18127,NOW,0
18127,PAN,41
18127,PHL,294
18127,POR,0
18127,IRL,2
18127,ZAF,0
18127,ESP,35
18127,SWE,4
18127,SUI,0
18127,VNM,39
18127,ZMB,624
48341,ARG,0
48341,AUS,0
48341,BRA,23
48341,CAN,0
48341,CHN,0
48341,COL,16
48341,CRC,0
48341,DEN,0
48341,ENG,0
48341,FRA,30
48341,GER,8
48341,HTI,0
48341,ITA,0
48341,JAM,0
48341,JPN,0
48341,KOR,3
48341,MAR,0
48341,NED,0
48341,NZL,0
48341,NGA,27
48341,NOW,0
48341,PAN,0
48341,PHL,10
48341,POR,0
48341,IRL,0
48341,ZAF,0
48341,ESP,0
48341,SWE,0
48341,SUI,0
48341,VNM,0
48341,ZMB,90
28055,ARG,0
28055,AUS,0
28055,BRA,0
28055,CAN,0
28055,CHN,0
28055,COL,0
28055,CRC,0
28055,DEN,0
28055,ENG,0
28055,FRA,0
28055,GER,0
28055,HTI,0
28055,ITA,0
28055,JAM,0
28055,JPN,0
28055,KOR,0
28055,MAR,0
28055,NED,0
28055,NZL,0
28055,NGA,0
28055,NOW,0
28055,PAN,0
28055,PHL,0
28055,POR,0
28055,IRL,0
28055,ZAF,0
28055,ESP,0
28055,SWE,0
28055,SUI,0
28055,VNM,0
28055,ZMB,14
31045,ARG,0
31045,AUS,0
31045,BRA,0
31045,CAN,0
31045,CHN,24
31045,COL,0
31045,CRC,0
31045,DEN,0
31045,ENG,0
31045,FRA,0
31045,GER,0
31045,HTI,0
31045,ITA,0
31045,JAM,0
31045,JPN,0
31045,KOR,0
31045,MAR,0
31045,NED,0
31045,NZL,0
31045,NGA,0
31045,NOW,0
31045,PAN,0
31045,PHL,0
31045,POR,0
31045,IRL,0
31045,ZAF,0
31045,ESP,0
31045,SWE,0
31045,SUI,0
31045,VNM,0
31045,ZMB,25
41003,ARG,93
41003,AUS,58
41003,BRA,47
41003,CAN,506
41003,CHN,1656
41003,COL,44
41003,CRC,0
41003,DEN,29
41003,ENG,110
41003,FRA,168
41003,GER,113
41003,HTI,0
41003,ITA,229
41003,JAM,0
41003,JPN,203
41003,KOR,950
41003,MAR,48
41003,NED,46
41003,NZL,33
41003,NGA,14
41003,NOW,0
41003,PAN,33
41003,PHL,242
41003,POR,0
41003,IRL,10
41003,ZAF,31
41003,ESP,84
41003,SWE,32
41003,SUI,171
41003,VNM,117
41003,ZMB,317
51029,ARG,0
51029,AUS,0
51029,BRA,0
51029,CAN,0
51029,CHN,0
51029,COL,0
51029,CRC,0
51029,DEN,0
51029,ENG,7
51029,FRA,0
51029,GER,15
51029,HTI,0
51029,ITA,0
51029,JAM,21
51029,JPN,0
51029,KOR,0
51029,MAR,0
51029,NED,0
51029,NZL,0
51029,NGA,0
51029,NOW,0
51029,PAN,0
51029,PHL,1
51029,POR,0
51029,IRL,0
51029,ZAF,0
51029,ESP,0
51029,SWE,0
51029,SUI,0
51029,VNM,0
51029,ZMB,58
51143,ARG,0
51143,AUS,0
51143,BRA,16
51143,CAN,4
51143,CHN,45
51143,COL,27
51143,CRC,0
51143,DEN,0
51143,ENG,0
51143,FRA,0
51143,GER,37
51143,HTI,0
51143,ITA,8
51143,JAM,7
51143,JPN,0
51143,KOR,0
51143,MAR,0
51143,NED,0
51143,NZL,0
51143,NGA,0
51143,NOW,0
51143,PAN,20
51143,PHL,17
51143,POR,0
51143,IRL,0
51143,ZAF,0
51143,ESP,0
51143,SWE,0
51143,SUI,0
51143,VNM,15
51143,ZMB,253
13139,ARG,20
13139,AUS,12
13139,BRA,101
13139,CAN,330
13139,CHN,381
13139,COL,679
13139,CRC,56
13139,DEN,11
13139,ENG,118
13139,FRA,22
13139,GER,254
13139,HTI,85
13139,ITA,34
13139,JAM,185
13139,JPN,141
13139,KOR,300
13139,MAR,13
13139,NED,46
13139,NZL,41
13139,NGA,14
13139,NOW,0
13139,PAN,40
13139,PHL,638
13139,POR,30
13139,IRL,9
13139,ZAF,77
13139,ESP,17
13139,SWE,22
13139,SUI,0
13139,VNM,954
13139,ZMB,778
17175,ARG,4
17175,AUS,0
17175,BRA,0
17175,CAN,2
17175,CHN,0
17175,COL,0
17175,CRC,0
17175,DEN,0
17175,ENG,3
17175,FRA,0
17175,GER,5
17175,HTI,0
17175,ITA,4
17175,JAM,0
17175,JPN,0
17175,KOR,0
17175,MAR,0
17175,NED,0
17175,NZL,0
17175,NGA,0
17175,NOW,0
17175,PAN,0
17175,PHL,21
17175,POR,0
17175,IRL,0
17175,ZAF,0
17175,ESP,0
17175,SWE,0
17175,SUI,0
17175,VNM,0
17175,ZMB,24
41063,ARG,0
41063,AUS,0
41063,BRA,0
41063,CAN,0
41063,CHN,12
41063,COL,0
41063,CRC,0
41063,DEN,0
41063,ENG,5
41063,FRA,0
41063,GER,12
41063,HTI,0
41063,ITA,12
41063,JAM,0
41063,JPN,0
41063,KOR,0
41063,MAR,0
41063,NED,0
41063,NZL,0
41063,NGA,0
41063,NOW,0
41063,PAN,0
41063,PHL,4
41063,POR,0
41063,IRL,0
41063,ZAF,0
41063,ESP,0
41063,SWE,0
41063,SUI,0
41063,VNM,0
41063,ZMB,39
26121,ARG,0
26121,AUS,44
26121,BRA,17
26121,CAN,153
26121,CHN,86
26121,COL,0
26121,CRC,69
26121,DEN,15
26121,ENG,31
26121,FRA,12
26121,GER,248
26121,HTI,0
26121,ITA,13
26121,JAM,78
26121,JPN,26
26121,KOR,235
26121,MAR,0
26121,NED,30
26121,NZL,9
26121,NGA,6
26121,NOW,0
26121,PAN,67
26121,PHL,105
26121,POR,0
26121,IRL,0
26121,ZAF,0
26121,ESP,0
26121,SWE,30
26121,SUI,0
26121,VNM,25
26121,ZMB,538
31159,ARG,0
31159,AUS,0
31159,BRA,0
31159,CAN,29
31159,CHN,18
31159,COL,0
31159,CRC,0
31159,DEN,0
31159,ENG,0
31159,FRA,11
31159,GER,16
31159,HTI,24
31159,ITA,0
31159,JAM,0
31159,JPN,10
31159,KOR,0
31159,MAR,0
31159,NED,0
31159,NZL,0
31159,NGA,0
31159,NOW,0
31159,PAN,0
31159,PHL,9
31159,POR,0
31159,IRL,0
31159,ZAF,0
31159,ESP,19
31159,SWE,0
31159,SUI,0
31159,VNM,3
31159,ZMB,50
55133,ARG,389
55133,AUS,115
55133,BRA,259
55133,CAN,614
55133,CHN,1921
55133,COL,154
55133,CRC,10
55133,DEN,40
55133,ENG,202
55133,FRA,17
55133,GER,1211
55133,HTI,0
55133,ITA,285
55133,JAM,104
55133,JPN,178
55133,KOR,717
55133,MAR,6
55133,NED,111
55133,NZL,20
55133,NGA,0
55133,NOW,13
55133,PAN,94
55133,PHL,694
55133,POR,9
55133,IRL,0
55133,ZAF,203
55133,ESP,1
55133,SWE,48
55133,SUI,38
55133,VNM,567
55133,ZMB,982
38039,ARG,0
38039,AUS,10
38039,BRA,0
38039,CAN,9
38039,CHN,0
38039,COL,0
38039,CRC,0
38039,DEN,0
38039,ENG,0
38039,FRA,0
38039,GER,6
38039,HTI,0
38039,ITA,0
38039,JAM,0
38039,JPN,0
38039,KOR,5
38039,MAR,0
38039,NED,0
38039,NZL,0
38039,NGA,0
38039,NOW,0
38039,PAN,0
38039,PHL,0
38039,POR,0
38039,IRL,0
38039,ZAF,0
38039,ESP,0
38039,SWE,0
38039,SUI,0
38039,VNM,0
38039,ZMB,10
16047,ARG,0
16047,AUS,6
16047,BRA,1
16047,CAN,67
16047,CHN,10
16047,COL,0
16047,CRC,0
16047,DEN,0
16047,ENG,30
16047,FRA,0
16047,GER,5
16047,HTI,0
16047,ITA,0
16047,JAM,0
16047,JPN,9
16047,KOR,0
16047,MAR,0
16047,NED,0
16047,NZL,0
16047,NGA,0
16047,NOW,0
16047,PAN,0
16047,PHL,10
16047,POR,7
16047,IRL,0
16047,ZAF,0
16047,ESP,0
16047,SWE,0
16047,SUI,0
16047,VNM,0
16047,ZMB,52
28103,ARG,0
28103,AUS,0
28103,BRA,0
28103,CAN,28
28103,CHN,4
28103,COL,0
28103,CRC,0
28103,DEN,0
28103,ENG,0
28103,FRA,0
28103,GER,0
28103,HTI,0
28103,ITA,0
28103,JAM,0
28103,JPN,0
28103,KOR,0
28103,MAR,0
28103,NED,0
28103,NZL,0
28103,NGA,0
28103,NOW,0
28103,PAN,0
28103,PHL,0
28103,POR,0
28103,IRL,0
28103,ZAF,0
28103,ESP,0
28103,SWE,0
28103,SUI,0
28103,VNM,0
28103,ZMB,42
47183,ARG,0
47183,AUS,4
47183,BRA,0
47183,CAN,20
47183,CHN,0
47183,COL,0
47183,CRC,0
47183,DEN,0
47183,ENG,26
47183,FRA,0
47183,GER,5
47183,HTI,0
47183,ITA,0
47183,JAM,0
47183,JPN,42
47183,KOR,146
47183,MAR,0
47183,NED,0
47183,NZL,0
47183,NGA,0
47183,NOW,0
47183,PAN,0
47183,PHL,0
47183,POR,0
47183,IRL,6
47183,ZAF,0
47183,ESP,0
47183,SWE,0
47183,SUI,0
47183,VNM,52
47183,ZMB,159
06005,ARG,0
06005,AUS,27
06005,BRA,6
06005,CAN,140
06005,CHN,29
